31.0268 29.2558 6
28.3253 25.0485 11
11.4959 35.8545 11
14.1974 40.0619 6

31.0268 29.2558 6
33.7283 33.4632 11
16.8989 44.2692 11
14.1974 40.0619 6

31.0268 29.2558 6
33.7283 33.4632 6
16.8989 44.2692 6
14.1974 40.0619 6

31.0268 29.2558 6
33.7283 33.4632 1
16.8989 44.2692 1
14.1974 40.0619 6

31.0268 29.2558 6
28.3253 25.0485 1
11.4959 35.8545 1
14.1974 40.0619 6

31.0268 29.2558 6
28.3253 25.0485 11
11.4959 35.8545 11
14.1974 40.0619 6

